
布料种类,天鹅绒面料,"天鹅绒素来是传统的秋装流行面料，它奢华的气质和丰富的纹理营造出魔法般的时尚氛围。天鹅绒面料质量较重，同对比效果的精致面料相搭配，如丝绸和蕾丝，营造出非凡的魅力。
中文名
天鹅绒面料
释    义
传统的秋装流行面
特    色
奢华的气质和丰富
类    型
营造出非凡的魅力




天鹅绒面料
天鹅绒面料均采用高配以上的优质棉纱制成，主要有素色、印花、提花和抽条、色织以及烂花几个系列。原料成分均有80棉/20涤，65T/35C的，80涤/20棉的，以及竹纤维棉天鹅绒等等。


天鹅绒面料种类
一、　CVC80/20天鹅绒-----32S+100D坯布刚刚下机之半成品是为CVC80/20左右，然经过染整之最终成品仅有CVC68/32----CVC72/28左右。因在中间的剪毛过程中均为棉质毛圈被剪损。
1.一般的毛圈高度在2.5MM-3.0MM之间.毛太低，剪毛不容易剪开，损耗大，;毛太高，剪毛损
耗大，而且毛圈不容易直立.
2.有些公司要求毛圈纱和地丝的捻向相反，以改善纬斜.但是依3Z看来，并不是太重要，因为天鹅绒的弹性和组织行态，起决定作用的是地纱，而地纱是涤纶的，很容易在定型的时候克服纬斜.而且一般反
包机路数较少，纬斜并不明显30""的48路和44路比较多见，26""的42路比较多见.
二、一些特殊的天鹅绒
1.3Z在03年曾经开发的R/C/T天鹅绒，应用R/C混纺纱，绒面手感和色泽特别漂亮.现市场亦有少量的绒面成份为棉/莫代尔，棉/竹纤维，棉/天丝，棉/大豆纤维等面料做高端产品。
2..一般比较浅的颜色多采用单染棉，中深色双染棉和涤.也有花灰纱的天鹅绒.或CVC棉纱双染仿彩云纱效果，色织天鹅绒等.天鹅绒在后整理时候加光亮剂，使绒面有比较好的光泽
3..大循环彩条天鹅绒和提花天鹅绒主要的几间工厂集中在常州，徐州，苏州等地。
4..应用二跑道的针,可以织出正面珠地反面毛圈效果的面料,名为珠地天鹅绒.
5.提花天鹅绒应用机械式或电脑提花毛圈可以提花毛圈呈有立体效应:
1>.两功位毛圈---A毛圈,无毛圈
2>.三功位毛圈---A毛圈,B毛圈,无毛圈.在剪毛时候剪去最高的毛圈A,面料呈现绒,圈,镂空三种效果.
6.弹力天鹅绒
三、化纤类天鹅绒
1.密丝绒---毛圈为FDY涤丝,地丝DTY涤丝.坯布开幅剪毛，预定型后染色，有些在染后多加一次梳毛,绒感较好,但会加多些损耗.也有加氨纶的密丝绒品种;
2.有毛圈纱为涤纶的蒸纱处理的品种,谓之蒸纱绒.
3.不倒绒---加氨纶的品种.绒毛基本上在地布上直立,而且手按绒面,绒面很快恢复.
4.钻石绒---毛圈为FDY有光涤丝,地丝DTY涤丝.几乎所有剪毛面料里面最容易做的一种。坯布剖幅剪毛后直接染色，织时候的轻微横条和竖条在成品后被掩盖,而且少量的剪毛不清留圈更增加整个表面的光泽度(和一些经验不足而又死板的QC沟通的时候，经常要费很多口舌去解释，郁闷),反正绒面乱乱的。
5.冰花绒---钻石绒的姐妹,主要是染色工艺略有不同.
6.金钻绒---比较厚实的加氨纶的剪毛品种,绒面乱而有光泽,类似经编富贵绒.
7.烂花绒---毛圈为人造丝(或棉纱),地纱为涤丝,人造丝做烂花图案,地纱加吃氨纶的品种难度稍高;
8.不同地域对面料称谓不一,有四面弹不倒绒,四方立绒,电子丝绒等,大多是以上列举中的原料变化或整理"

布料种类,锦纶,"简介
学名聚酰氨纤维,是中国所产聚酰胺类纤维的统称。国际上称尼龙。强度高.耐磨性,回弹性好.可以纯纺和混纺作各种衣料及针织品。主要品种有锦纶6和锦纶66,其物理性能相差不多。锦纶吸湿性和染色性都比涤纶好,耐碱而不耐酸,长期暴露在日光下其纤维强度会下降。锦纶有热定型特性,能保持住加热时形成的弯曲变形。
锦纶的长丝可制成弹力丝,短丝可与棉及晴纶混纺,以提高其强度和弹性.除了在衣着和装饰品方面的应用外,还广泛应用在工业方面如帘子线,传动带,软管,绳索,渔网,轮胎,降落伞等。
锦纶定义
锦纶是合成纤维nylon的中文名称，翻译名称又叫“耐纶”、“尼龙”，学名为polyamide fibre，即聚酰胺纤维。由于锦州化纤厂是我国首家合成polyamide fibre的工厂，因此把它定名为“锦纶”。 它是世界上最早的合成纤维品种，由于性能优良，原料资源丰富，一直被广泛使用。
锦纶面料以其优异的耐磨性著称，它不仅是羽绒服、登山服衣料的最佳选择，而且常与其它纤维混纺或交织，以提高织物的强度和坚牢度。
锦纶的性能
强力、耐磨性好，居所有纤维之首。它的耐磨性是棉纤维的10倍，是干态粘胶纤维的10倍，是湿态纤维的140倍。因此，其耐用性极佳。
锦纶织物的弹性及弹性恢复性极好，但小外力下易变形，故其织物在穿用过程中易变皱折。
通风透气性差，易产生静电。
锦纶织物的吸湿性在合成纤维织物中属较好品种，因此用锦纶制作的服装比涤纶服装穿着舒适些。
有良好的耐蛀、耐腐蚀性能。
耐热耐光性都不够好，熨烫温度应控制在140℃以下。在穿着使用过程中须注意洗涤、保养的条件，以免损伤织物。
锦纶织物属轻型织物，在合成纤维织物中仅列于丙纶、腈纶织物之后，因此，适合制作登山服、冬季服装等。
锦纶的大类品种
锦纶的品种很多，有锦纶6、锦纶66、锦纶11、锦纶610其中最主要的是锦纶66和锦纶6。各种锦纶的性质不完全相同，共同的特点是大分子主链上都有酰胺链，能够吸附水分子，可以形成结晶结构，耐磨性能极为优良，都是优良的衣着用纤维。
锦纶纤维面料可分为纯纺、混纺和交织物三大类，每一大类中包含许多品种。
1． 锦纶纯纺织物 以锦纶丝为原料织成的各种织物，如锦纶塔夫绸、锦纶绉等。因用锦纶长丝织成，故有手感滑爽、坚牢耐用、价格适中的特点，也存在织物易皱且不易恢复的缺点。锦纶塔夫绸多用于做轻便服装、羽绒服或雨衣布，而锦纶绉则适合做夏季衣裙、春秋两用衫等。
2． 锦纶混纺及交织物 采用锦纶长丝或短纤维与其它纤维进行混纺或交织而获得的织物，兼具每种纤维的特点和长处。如粘/锦华达呢，采用15%的锦纶与85%的粘胶混纺成纱制得，具有经密比纬密大一倍，呢身质地厚实，坚韧耐穿的特点，缺点是弹性差，易折皱，湿强下降，穿时易下垂。此外，还有粘/锦凡立丁、粘/锦/毛花呢等品种，都是一些常用面料。
市场上最为常见的锦纶产品为锦纶6和锦纶66。
锦纶6：全名为聚己内酰胺纤维，由己内酰胺聚合而成。
锦纶66：全名为聚己二酰己二胺纤维 ，由己二酸和己二胺聚合而成。
锦纶6与锦纶66的共同特性：耐光性较差，在长时间的日光和紫外光照射下，强度下降，颜色发黄；其耐热性能也不够好，在150℃下，经历5小时即变黄，强度和延伸度显著下降，收缩率增加。锦纶6、66长丝具有良好的耐低温性能，在零下70℃以下时，其回弹性变化也不大。它的直流电导率很低，在加工过程中容易因摩擦而产生静电，其导电率随吸湿率增加而增加，并随湿度增加而按指数函数规律增加。锦纶6、66长丝具有较强的耐微生物作用的能力，其在淤泥水或碱中耐微生物作用的能力仅次于氯纶。在化学性能方面，锦纶6、66长丝具有耐碱性和耐还原剂作用，但在耐酸性和耐氧化剂作用上性能较差。"

布料种类,雪纺,"雪纺

雪纺是丝产品中的纺类产品，名称来自英语Chiffon的音义，意为轻薄透明的织物，具有织物轻薄、透明、柔软、飘逸的特点。近几年来，由于化纤技术的飞速发展，由“化纤”替代了原来的“真丝”。
其手感、风格非常接近或类似，所以常常把雪纺说成真丝雪纺或者化纤雪纺。

中文名
雪纺
外文名
CHIFFE
别    名
乔其纱

本    质
一种丝织物
名称来源
英国（georgette）
面    料
涤纶FDY100D

目录

1 产品介绍
2 产品特性
3 好处

4 分类
5 保养
6 辨别

7 著名品牌
8 搭配

产品介绍

经丝与纬丝采用S捻和Z捻两种不同捻向的强捻纱，按2S、2Z（两左两右）相间排列，以平纹组织交织，织物的经纬密度很小。坯绸经精练后，由于丝线的退捻作用而收缩起绉，形成绸面布满均匀的皱纹、结构疏松的乔其纱。根据所用的原料可分为真丝乔其纱、人造丝乔其纱、涤丝乔其纱和交织乔其纱等几种，若纬丝只采用一种捻向，织得乔其纱称为顺纤乔其纱，顺纤乔其纱呈现经向凹凸褶裥状不规则皱纹。乔其纱质地轻薄透明，手感柔爽富有弹性，外观清淡雅洁，具有良好的透气性和悬垂性，穿着飘逸、舒适。乔其纱的轻、重、厚、薄、透明度以及绸面绉缩效应等，主要取决于丝线的粗细、并合数、捻度以及经纬密度。乔其纱适于制作妇女连衣裙、高级晚礼服、头巾、宫灯工艺品等。

雪纺纱：该面料经纬丝采用涤纶FDY100D加捻，然后再经蒸烘退捻的特殊整浆工艺。织物结构采用平纹 变化， 产品除了具有柔软、滑爽、透气、易洗的优点外，舒适性更强,悬垂性更好。面料既可染色、印花, 又可绣花、烫金、褶皱等。上市面料以多种浅彩色调和浅素色泽为主导产品，兼具淡汝素雅之美感。 面料门幅150cm，每米克重约在130克左右，是制作春夏时尚女性理想的时装面料之一。

产品特性


雪纺连衣裙

乔其绉是以强捻绉经、绉纬制织的一种丝织物。经丝与纬丝采用S捻和Z捻两种不同捻向的强抢纱，按ZS、2Z相间排列。

由于面料经纬疏朗，特别易于透气，再加染色中的减量处理充足而面料手感尤为柔软，是时髦女性所追求的时尚面料，成装上身, 既飘逸迷人又庄重典雅。另外""弹力雪纺"" 经丝采用涤纶FDY100D丝，纬丝采用涤纶DTY100D/48F+40D氨纶丝为原料，产品既显示一种亚麻风格，又具备伸缩自如的特性。成装上身，不仅穿着倍感轻松，而且能平添洒脱的娇艳之美。雪纺裙飘逸凉爽，极具女人味，为女士衣着锦上添花。

很轻薄的一种面料,是一种化纤面料,适合女式做夏装用,摸起来有点小小的毛燥感,但这就是它的特点,有的裤腰式裙子的腰带,都是用它做的,还有可以直接做整件的衣服和裙子,但是它比较薄,都要有衬里才行。

雪纺特征

质地轻薄透明，手感柔爽富有弹性。
外观清淡雅洁，具有良好的透气性和悬垂性。
穿着飘逸、舒适，成装上身，既飘逸迷人又庄重典雅。
耐磨性好、不易起球，尺寸稳定、不易褶皱 。
采用环保染色、防静电加工。
飘逸凉爽，极具女人味，为女士衣着锦上添花。

好处

由于面料经纬疏朗，特别易于透气，再加染色中的减量处理充足而面料手感尤为柔软，是时髦女性所追求的时尚面料。雪纺面料质地柔软、轻薄透明，手感滑爽富有弹性，外观清淡爽洁，具有良好的透气性和悬垂性，穿在身上舒适感很强，非常的飘逸；由于飘逸滑爽通透的特性，雪纺制作女性的连衣裙能带来无与伦比的美妙效果，充满浪漫的味道。成装上身，不仅甄逸迷人又庄重典雅，穿着倍感轻松，而且能平添洒脱的娇艳之美。无论是露出大片肌肤的性感剪裁还是知性简约的清凉款式，不必费心搭配，雪纺连衣裙总能让女人平添千般百媚与万种风情。
分类

雪纺分类有真丝雪纺和仿真丝雪纺。一、仿真丝雪纺 一般成分为100%涤纶（化纤类的）

质感特点：轻薄，柔软，自然垂感好，亲肤感觉好（当然这些只是外观特点，再怎么模仿，也还是比不上真正的真丝雪纺那么好），但仿真丝雪纺由于是纯化纤，它洗多也不易脱色，不怕暴晒，打理起来很方便（可机洗），牢固性也好些。
二、真丝雪纺 成分是100%的桑蚕丝（天然纤维类的），外观上具有以上的那些特点，另外而且长期穿着对人的皮肤很好，凉爽透气，吸湿强，这些是仿真丝雪纺所达不到的。但真丝雪纺也有一些方面是赶不上仿真丝雪纺的，比如：洗多后容易变灰变浅，不可以暴晒（会发黄），打理起来很麻烦（需要手洗），牢固性不好（易绷纱，缝合处易扯破）。

随着时代进步，慢慢的真丝雪纺和真丝乔其成为了两个品种，很多真丝服装和真丝丝巾也用了不同的标注。现在是真丝纱成了两种:
光滑不起皱的真丝纱叫：真丝雪纺（下水后缩率在10%左右）
粗糙起皱的真丝纱叫：真丝乔其（下水后缩率在15%左右）

保养

·不要将钉珠礼服长时间挂在衣橱里，否则柔软松弛的雪纺会下垂变形。
·.小心勿沾水。如果局部沾水，干脆浸泡洗涤，最后拉伸熨烫避免缩水。·.洗涤后自然滴干不要用力拧干。
·.厚重装饰的雪纺最好是平放在衣橱里，这样不容易变形。
·.穿过一次的雪纺礼服不可放在塑料衣袋中，最好是放在布料的衣袋里，透气也不会沾染灰尘。
·.有袖子的雪纺衣服用衣架挂起来，最好是选用布料做的衣架，或者把衣架的两头用小毛巾包起来，袖子就不会变形了。·.喷洒香水要注意远距离。以免留下黄斑。
·.如果在宴会上沾上了红酒或是油脂，有两个窍门。
方法一：先用纸巾吸一下，再找到豆粉或面粉，吸干表面的水分，然后轻轻吹散粉末，污渍自然就被吸走了。方法二：用苏打水擦去污渍比较有效。

辨别

秘诀是剪一小块面料用打火机烧一烧。真：冒出白烟，散发烧毛发的臭味，干后的灰烬是碎开飘散的。

假：如果全部是芳香味（有点甜甜的味道，因为他是涤纶的。）又没碎开，一摸就知道成分了。

雪纺在设计中的应用

1.雪纺以其优越的悬垂感和舒适的肌体触感 在夏季，是设计师的常用设计主料。
2.在夏季雪纺裙设计中，常用的设计手段是做皱，利用其良好的自然悬垂感和自然褶效果。
3.雪纺一般使用的是立体裁剪拓出的一次版的板型！相对于未经过立体裁剪，进行板型校验的工业版或者未经过工业成衣验码的设计，一般容易出现疵点！
4。雪纺衫一般搭配纱或者较容易与雪纺车缝在一起的锦缎，作为设计的配料！
5.一般的雪纺面料的连衣裙面料成本基本上是在50左右，稍微好一点的价格在80元左右，加上人工，运费，包装，做工的精细程度。一件真正的雪纺连衣裙的价格是在80~150之间。

著名品牌


1 、ΦParadise 2、GUCCI 3、 D&G 4、ZARA 5、H&M 6、VERSACE 7、DIOR 8、MISS SIXTY 9、ANNA SUI 10、ONLY 11、MANGO 12、PRADA

搭配

在世纪交替的变动中，时尚界掀起了一阵「新浪漫主义」风潮，设计师们不约而同地把各种「浪漫」的元素融进春夏服饰之中，既非青涩无邪，亦无矫揉造作，而是自然而然地流露出反思之后的女性特质，浪漫中自有理性与感性兼具的成熟风韵。

为了让色彩和光影完美诠释千禧春夏无可救药的浪漫，「雪纺纱」（chiffon）挟着「万千宠爱在一身」的超人气魅力，来势汹汹地横扫时尚舞台。由于设计师们对春夏服饰所呈现的「光影层次感」多所着墨，雪纺纱便以其「极佳的垂缀性、轻薄飘逸的触感及具有穿透性」的特性脱颖而出，成为服装设计上最受青睐的材质。

刚柔并济的组合式搭配

雪纺纱带有浓厚的浪漫意象，十分适合生性浪漫的粉领族。对于平常就不苟言笑的粉领族来说，雪纺纱则可以给你更多柔性的能量。不过，在平常上班的正式场合，或者是参加半正式的餐宴、以及休闲时，最好能够采取刚柔并济的「组合式」搭配技巧，以其它材质的单品来缓和雪纺纱的浪漫气质，例如：

‧雪纺纱衬衫+棉、麻或薄毛料的长裤或窄裙（上班时可穿）
‧雪纺纱衬衫+棉、麻或薄毛料的套装（上班时可穿）
‧雪纺纱上衣+牛仔裤或牛仔裙（休闲时可穿）
‧棉、麻或针织上衣+雪纺纱短裙、及膝裙或长裙（上班、休闲皆可穿）
‧雪纺纱无袖或细肩带连身洋装+棉、麻或针织小外套（上班时可穿）
‧雪纺纱无袖或短袖连身洋装+棉、麻或薄毛料的西装外套（上班时可穿）

给你的美丽小叮咛

为了让整体造型更加完美，穿著雪纺纱这种半透明质感的服装时，需要稍微用心打理，例如：
一、必须将内衣裤视为整体造型的一部份，穿著可以和雪纺纱搭配的内衣，保持端庄才是上上之策。
二、尽量保持整体线条的干净清爽。如：拿掉破坏整体线条干净清爽的垫肩；或者在雪纺纱里加一件丝质衬衣、衬裙，便能美化整体线条。
三、剪掉背领的商标和洗标，别让它们透出来破坏背影的美丽。"

布料种类,港型针织呢绒,"港型针织呢绒


港型针织呢绒：有羊绒织物的滑糯、柔软、膨松的手感，又有丝织物的光泽柔和、悬垂性好、不缩水、透气性旨的特点。
港型针织呢绒：它既有羊绒织物的滑糯、柔软、膨松的手感，又有丝织物的光泽柔和、悬垂性好、不缩水、透气性旨的特点。主要用作春、秋、冬的时装面料。"

布料种类,丝绸,"丝绸织品技术曾被中国垄断数百年，由于其编制技术在当时是一种复杂的工艺，又因其特有的手感和光泽备受人们的关注。因而丝织品成为工业革命以前世界主要的国际贸易物资。最早丝绸织品只有帝王才能使用，但丝绸业的快速发展令丝绸文化不断的从地理上、社会上渗透进入中华文化。并成为中国商人对外贸易中一项必不可少的高级物品。
随着战国、秦、汉时代经济大发展，丝绸生产达到了一个高峰。几乎所有的地方都能生产丝绸，丝绸的花色品种也丰富起来，主要分为绢、绮、锦三大类。锦的出现是中国丝绸史上的一个重要的里程碑，它把蚕丝优秀性能和美术结合起来，丝绸不仅是高贵的衣料，而且是艺术品，大大提高了丝绸产品的文化内涵和历史价值，影响是很深远的。到了秦汉时期，丝织业不但得到了大发展，而且随着汉代中国对外的大规模扩展影响，丝绸的贸易和输出达到空前繁荣的地步。贸易的推动使得中原和边疆、中国和东西邻邦的经济、文化交流进一步发展，从而形成了著名的""丝绸之路""。这条路从古长安出发，经甘肃、新疆一直西去，经过中亚、西亚，最终抵达欧洲。公元前126年，在汉武帝的西进政策下，大量中国丝绸通过""丝绸之路""向西运输。经过魏晋北朝发展到唐代，中国丝绸发生了很大变化，它一方面条贯、折衷传统遗产，另一方面又兼容了外来技术、纹样的优点。三国、两晋、南北朝的长期战乱，造成对黄河流域经济的严重破坏，到了隋代，中国蚕桑丝绸业的重心已经转移到了长江流域。
将生丝作为经丝、纬丝，交织制成丝织品的过程，就是丝织工艺。各类丝织品的生产过程不尽相同，大体可分为生织和熟织两类。生织就是经纬丝不经炼染先制成织物，称之为即坯绸，然后再将坯绸炼染成成品。这种生产方式成本低、过程短，是目前丝织生产中运用的主要方式。熟织，就是指经纬丝在织造前先染色，织成后的坯绸不需再经炼染即成成品。这种方式多用于高级丝织物的生产，如织锦缎、塔夫绸等。
提花织物
""标准的""专用帝王服饰出现于周代。当时的统治者对于各类人等所着服饰已有严格的规定，且被纳入""礼仪""的范畴。等级尊卑十分明显，不允许肆意僭越。当时发达的纺织、印染生产技术为周朝建立完善的服饰制度提供了坚实的物质基础。辅佐成王的周公姬旦，为巩固西周政权，制定了一套较为完整的阶梯式宗法等级制度，以明示官职上朝、公卿外出、后嫔燕居等的上衣下裳各有差等，并对衣冕的形式、质地、色彩、纹样、佩饰等作了详细的明文规定，成为周代礼治的重要内容。
官员的补服
在明清两代，受过诰封的命妇（一般为官吏的母亲及妻子）也备有补服，通常穿着于庆典朝会上。她们所用的补子纹样以其丈夫或儿子的官品为准。女补的尺寸比男补要小。凡武职官员的妻、母，则不用兽纹补，也和文官家属一样，用禽纹补，意思是女子以闲雅为美，不必尚武。
“巴蜀人文胜地，秦汉丝锦名邦”。南充丝绸具有3000多年悠久历史。
南充是西部地区唯一被中国丝绸协会授予“中国绸都”称号的城市，该市位于四川东北部，是川东北经济、商贸、金融、科教、文化、信息中心，是全国四大蚕茧丝绸生产基地之一，南充目前的绸缎生产销售量、丝绸制成品销售量、丝绸出口创汇为西部地区第一名。全市已具有桑、蚕、种、茧、丝、绸、绢和印染、针织、服装、丝毯、丝绸床上用品、蜀绘丝绸工艺品、丝织机械、丝绸科研、教学以及内外销售等门类齐全的生产体系，是西南地区最具规模、最配套的茧丝绸产区。
2009年12月18日上午，我国首个由政府倾力打造的丝绸馆——四川南充丝绸馆，花落深圳市龙岗区南湾街道南岭村-----中国丝绸文化产业创意园（“中丝园”），并正式对外营业。
在南充，不光有许多丝绸企业，还是西部能源化工基地：
1.这里有中国最大天然气田龙岗气田
2.2010年开建四川首座核电站---蓬安县三坝核电站
2.东风南充有限公司，该公司是西南最大整车制造、发动机研发生产基地，CNG发动机全国市场占有率50%。
3.南充炼油化工总厂，14号、20号合成航空润滑油、液氮车高压低温泵润滑油等16个品种、19个牌号的产品系国内独家生产。
主要旅游景点：
（国家级5A风景区）嘉陵江（贯穿南充全境）
（国家级4A风景区）南充阆中古城------中国四大古城之一（将创5A）
（国家级4A风景区）南充仪陇县朱德故居琳琅山景区
（国家级4A风景区）南充凌云山风景区-----国家森林公园
（国家级4A风景区）南充金城山风景区-----国家森林公园
（国家级4A风景区）南充西山风景区、
（国家级4A风景区）南充蓬安县嘉陵第一桑梓（司马相如故乡）
南充市南部县升钟湖升钟湖水库----西南第一大水库（中国。升钟湖钓鱼大赛）

浙江省湖州市
浙江省湖州市素以“丝绸之府”、“鱼米之乡”著称全国。湖州丝绸有着悠久的历史传统,自远古以来,
盛名不衰。湖州缓绢以其精美绝伦远销全国、世界,享有“衣被天下”之美誉,其间也经历了艰难的曲折。
以古鉴今,回顾湖州丝绸发展的历史之路,对于振兴我国的传统工业,弘扬祖国丝绸文化,具有重要意义。
元朝湖州籍著名书画家赵孟乡顾在《吴兴赋》中有“平陆则有桑麻如云,郁郁纷纷”句,明时,一位诗人.
在咏湖诗中万“桑柔四郊绿”句,两者形象、生动地概括了春天湖州眼野桑林遍地,绿叶叠翠的景观,
点染出湖州蚕桑种植园经济特色,和蚕乡的特异风光。
丝绸特性
第一，舒适感。真丝绸是由蛋白纤维组成的，与人体有极好的生物相容性，加之表面光滑，其对人体的摩擦刺激系数在各类纤维中是最低的，仅为7.4%。因此，当我们的娇嫩肌肤与滑爽细腻的丝绸邂逅时，它以其特有的柔顺质感，依着人体的曲线，体贴而又安全地呵护着我们的每一寸肌肤。
第二，吸、放湿性好。蚕丝蛋白纤维富集了许多胺基（-CHNH）、氨基（-NH2）等亲水性基团，又由于其多孔性，易于水分子扩散，所以它能在空气中吸收水分或散发水分，并保持一定的水分。在正常气温下，它可以帮助皮肤保有一定的水分，不使皮肤过于干燥；在夏季穿着，又可将人体排出的汗水及热量迅速散发，使人感到凉爽无比。正是由于这种性能，使真丝织品更适合于与人体皮肤直接接触，因此，人们都把丝绸服装作为必备的夏装之一
丝绸不仅具有较好的散热性能，还有很好的保暖性。它的保温性得意于它的多孔隙纤维结构。在一根蚕丝纤维里有许多极细小的纤维，而这些细小的纤维又是由更为细小的纤维组成。因此，看似实心的蚕丝实际上有38%以上是空心的，在这些空隙中存在着大量的空气，这些空气阻止了热量的散发，使丝绸具有很好的保暖性。
第三，吸音、吸尘、耐热性。真丝织物有较高的空隙率，因而具有很好的吸音性与吸气性，所以除制作服装外，还可用于室内装饰，如真丝地毯、挂毯、窗帘、墙布等。用真丝装饰品布置房间，不仅可以使屋子纤尘不染，而且能保持室内安静。由于蚕丝具有吸湿、放湿性能以及保湿性、吸气性和多孔性，还可调节室内温湿度，并能将有害气体、灰尘、微生物吸掉。另外，真丝纤维的热变性小，比较耐热。它在加热到100℃时，只有5~8%左右脆化，而大多数合成纤维的热变度要比真丝大4~5倍。蚕丝的燃烧温度在300~400℃，属难燃纤维，而合成纤维的燃烧温度在200~2600C，即易燃、易熔。因此，采用蚕丝纤维作为室内装饰的原料，不但可以起到吸音、吸尘、保温作用，还有起到阻燃功能。
第四，抗紫外线。丝蛋白中的色氨酸、酪氨酸能吸收紫外线，因此丝绸具有较好的抗紫外线功能。而紫外线对人体皮肤是十分有害的。当然，丝绸在吸收紫外线后，自身会发生化学变化，从而使丝织品在日光的照射下，容易泛黄。
第五，和玻璃棒摩擦可以是玻璃棒带正电。
丝绸分类
丝绸的十五大类：
根据织物组织、经纬线组合、加工工艺和绸面表现形状的绸品种划分14大类。其中除纱、罗、绒不论花部、地部组织外，蓁大类均按地部组织为根据。每大类绸面都可具有素（练、漂、染）或花（织、印花）的表现。
（1）. 纺：应用平纹组织，采用生织或半色织工艺，经纬一般不加捻或弱捻，绸面较平挺，纺的牲是质地轻薄而又坚韬。
（2）. 绉：应用平纹或其他组织，经或纬加强捻，或经纬均加强捻，呈明显绉疚并富有弹性的织品。
（3）. 缎：应用缎纹组织，绸面平滑光亮的织品。
（4）. 绫：应用斜纹组织或变则斜纹组织，绸面呈明显斜向纹路的织品。
（5）. 纱：全部或部分应用纱组织的织品，由甲、乙经丝每隔一纬丝扭绞而成的。
（6）. 罗：全部或部分应用罗组织的织品，由甲、乙经丝每隔个一根或三根以上的奇数纬丝方扭绞成的，即谓罗。
（7）. 绒：全部应用绒组织，绸面呈绒毛或绒圈的织品。
（8）. 锦：应用缎纹、斜纹组织，花纹精致多彩绚丽的色织提花织品。
（9）. 绡：应用平纹或收纱组织的轻薄透孔织品。
（10）. 呢：应用各种组织和较粗的经纬丝线，质地丰厚，有毛型感织品。
（11）. 葛：应用平纹、斜纹及其变化组织，经屈纬疏，经细纬粗，质地厚实，绸面呈横向梭纹的织品。
（12）. 绨：应用平纹组织，长丝作经，棉或其他纱线为纬，质地较粗厚的织品。
（13）. 绢：应用于平纹组织，质地细腻、平整、挺括的织品。
（14）. 绸：应用平纹或变化组织，经纬交错紧密的织品。
(15) . 缂（刻）：通过通经断（回）纬的方式制造的平纹或其他组织的特种丝织品
丝绸的三十五小类：
主要是按绸面的表现划分
（1）. 双绉：就用平纹组织，经无捻，纬采用二左二右强捻丝，绸面呈均匀绉效应的织品。
（2）. 乔其：应用平纹组织，经纬采用二左二右强捻丝，质地衡疏轻薄，绸面有纱眼和绉效应的织品。
（3）. 碧绉，经无捻，纬采用碧绉线（20/22Dx3加S捻1600T/m，再并20/22D1根，加Ｚ捻1600T/m），是细密绉纹的织品。
（4）. 顺纡：经无捻，纬用单向强捻丝，绸面呈直向绉纹的织品。
（5）. 塔夫：应用平纹组织，经纬先练染，质地细密挺括的熟织品。
（6）. 电力纺：桑蚕丝（柞于蚕丝）生织平纹织品。
（7）. 薄纺：应用桑蚕丝生织，平方米绸重在6m/m及以下的平纹织品。
（8）. 绢纺：经纬均采用绢丝的平纹织品。
（9）. 绵绸：经纬均采用抽丝的平纹织品。
（10）. 双宫：全部或部分采用双宫丝的织品。
<span style=""color: rgb(51, 51, 51); font-family: Simsun; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; di"

面料鉴别方法,钻石绒面料的优缺点,"钻石绒是目前市场上最为流行的一种面料，于近几年才开始慢慢的流行起来，很受消费者的关注，钻石绒的色泽亮丽，触摸起来手感也非常好，整块面料集优雅、平整、迷人为一体，如果问大家钻石绒是什么面料，钻石绒面料好不好大家可能都还不是很了解，今天，小编就和大家一起说说钻石绒。






钻石绒是什么面料？钻石绒其实就是人们都很熟悉的涤纶和工业化纤，采用涤纶FDY80D/12F与涤纶DTY100D/36F丝为原料，面料集工艺精湛、风格优雅、绒面平整、外观迷人于一体。选用细平纹组织在针织大圆机上织造而成，别具一格，染整技术先进，织物不仅拥有伸展自如与穿着舒爽功能，还兼具色泽亮丽和手感柔糯的优点。

如果说是做被单最合适的还是全棉，因为全棉的舒适度非常好，如果采用钻石绒做被单，很容易藏皮肤屑、细菌、比较爱沾灰、沾头发什么的，不太好清理，有着一股刺鼻怪味，所以最好是不要选择这样的被单。

钻石绒面料的优点：

1、超保暖、不易磨损

2、弹性佳、极修身

3、活性印染，不易褪色

4、手感柔软，不易起球，透气性好；

5、棉吸湿透气性能好

钻石绒的布料不仅结实耐用还非常有弹性，大多数厂家在制作服装、鞋子、包包的时候也会将其运用其中，钻石绒质地柔软，有着很强的保暖性，在帽子、围巾的制作上也会用到它，钻石绒对人体无害，经常被用做毛巾等清洁用品的面料，可以说钻石绒在日常生活中已经被大众所广泛运用。

大多数东西都不是完美的，钻石绒也有着它的缺点，刚刚买回家的钻石绒有着一股怪味，但拿去太阳光下晒晒，这种异味就会逐渐消失，因此，大家在购买该产品的时候也还是要谨慎选择。

以上就是对钻石绒简单的介绍，相信大家有多了一点对钻石绒的了解以及它的优缺点，钻石绒既有优点也有缺点，大家在购买的同时还是要多对它进行了解一下，如果你不喜欢沾灰的面料，拿它就不太适合你，在购买的时候要注意，希望上面的介绍能给你带来帮助。"

